poll_id,pollster_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,race_id,party,candidate_name,pct
88488,1075,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,9/18/24,9/26/24,211435,798.0,lv,lv,8905,REP,Donald Trump,48.0
88488,1075,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,9/18/24,9/26/24,211436,882.0,rv,rv,8905,DEM,Kamala Harris,48.0
88488,1075,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,9/18/24,9/26/24,211436,882.0,rv,rv,8905,REP,Donald Trump,44.0
88488,1075,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,9/18/24,9/26/24,211437,798.0,lv,lv,8905,DEM,Kamala Harris,49.0
88488,1075,Marquette Law School,3.0,-1.1,Probability Panel,10.0,Wisconsin,9/18/24,9/26/24,211437,798.0,lv,lv,8905,REP,Donald Trump,44.0
88395,1866,CNN/SSRS,2.8,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10.0,North Carolina,9/20/24,9/25/24,210986,931.0,lv,lv,8839,DEM,Kamala Harris,48.0
88395,1866,CNN/SSRS,2.8,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,10.0,North Carolina,9/20/24,9/25/24,210986,931.0,lv,lv,8839,REP,Donald Trump,48.0
88410,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Arizona,9/20/24,9/25/24,211063,946.0,lv,lv,8759,DEM,Kamala Harris,48.6
88410,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Arizona,9/20/24,9/25/24,211063,946.0,lv,lv,8759,REP,Donald Trump,49.7
88410,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Arizona,9/20/24,9/25/24,211064,946.0,lv,lv,8759,DEM,Kamala Harris,48.6
88410,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Arizona,9/20/24,9/25/24,211064,946.0,lv,lv,8759,REP,Donald Trump,49.8
88411,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,9/20/24,9/25/24,211067,918.0,lv,lv,8820,DEM,Kamala Harris,46.6
88411,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,9/20/24,9/25/24,211067,918.0,lv,lv,8820,REP,Donald Trump,50.4
88411,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,9/20/24,9/25/24,211068,918.0,lv,lv,8820,DEM,Kamala Harris,47.2
88411,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,9/20/24,9/25/24,211068,918.0,lv,lv,8820,REP,Donald Trump,50.6
88412,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Nevada,9/20/24,9/25/24,211069,858.0,lv,lv,8857,DEM,Kamala Harris,50.6
88412,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Nevada,9/20/24,9/25/24,211069,858.0,lv,lv,8857,REP,Donald Trump,47.7
88412,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Nevada,9/20/24,9/25/24,211070,858.0,lv,lv,8857,DEM,Kamala Harris,50.5
88412,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Nevada,9/20/24,9/25/24,211070,858.0,lv,lv,8857,REP,Donald Trump,47.7
88413,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Pennsylvania,9/20/24,9/25/24,211073,1775.0,lv,lv,8872,DEM,Kamala Harris,48.0
88413,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Pennsylvania,9/20/24,9/25/24,211073,1775.0,lv,lv,8872,REP,Donald Trump,50.6
88413,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Pennsylvania,9/20/24,9/25/24,211074,1775.0,lv,lv,8872,DEM,Kamala Harris,48.1
88413,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Pennsylvania,9/20/24,9/25/24,211074,1775.0,lv,lv,8872,REP,Donald Trump,51.0
88414,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Wisconsin,9/20/24,9/25/24,211075,1077.0,lv,lv,8905,DEM,Kamala Harris,48.2
88414,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Wisconsin,9/20/24,9/25/24,211075,1077.0,lv,lv,8905,REP,Donald Trump,49.6
88414,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Wisconsin,9/20/24,9/25/24,211076,1077.0,lv,lv,8905,DEM,Kamala Harris,48.2
88414,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Wisconsin,9/20/24,9/25/24,211076,1077.0,lv,lv,8905,REP,Donald Trump,49.7
88415,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,North Carolina,9/20/24,9/25/24,211071,1173.0,lv,lv,8839,DEM,Kamala Harris,50.8
88415,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,North Carolina,9/20/24,9/25/24,211071,1173.0,lv,lv,8839,REP,Donald Trump,47.3
88415,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,North Carolina,9/20/24,9/25/24,211072,1173.0,lv,lv,8839,DEM,Kamala Harris,50.5
88415,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,North Carolina,9/20/24,9/25/24,211072,1173.0,lv,lv,8839,REP,Donald Trump,48.1
88416,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Georgia,9/20/24,9/25/24,211065,1200.0,lv,lv,8781,DEM,Kamala Harris,49.0
88416,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Georgia,9/20/24,9/25/24,211065,1200.0,lv,lv,8781,REP,Donald Trump,49.3
88416,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Georgia,9/20/24,9/25/24,211066,1200.0,lv,lv,8781,DEM,Kamala Harris,49.0
88416,1528,AtlasIntel,2.7,-0.8,Online Ad,6.0,Georgia,9/20/24,9/25/24,211066,1200.0,lv,lv,8781,REP,Donald Trump,49.6
88361,568,YouGov,3.0,-1.1,Online Panel,9.0,Georgia,9/20/24,9/24/24,210760,1441.0,lv,lv,8781,DEM,Kamala Harris,49.0
88361,568,YouGov,3.0,-1.1,Online Panel,9.0,Georgia,9/20/24,9/24/24,210760,1441.0,lv,lv,8781,REP,Donald Trump,51.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210903,1021.0,rv,rv,8759,DEM,Kamala Harris,47.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210903,1021.0,rv,rv,8759,REP,Donald Trump,49.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210904,764.0,lv,lv,8759,DEM,Kamala Harris,47.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210904,764.0,lv,lv,8759,REP,Donald Trump,50.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210905,1021.0,rv,rv,8759,DEM,Kamala Harris,48.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210905,1021.0,rv,rv,8759,REP,Donald Trump,50.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210906,764.0,lv,lv,8759,DEM,Kamala Harris,48.0
88380,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Arizona,9/20/24,9/24/24,210906,764.0,lv,lv,8759,REP,Donald Trump,51.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210907,1006.0,rv,rv,8781,DEM,Kamala Harris,49.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210907,1006.0,rv,rv,8781,REP,Donald Trump,47.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210908,707.0,lv,lv,8781,DEM,Kamala Harris,50.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210908,707.0,lv,lv,8781,REP,Donald Trump,48.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210909,1006.0,rv,rv,8781,DEM,Kamala Harris,51.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210909,1006.0,rv,rv,8781,REP,Donald Trump,48.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210910,707.0,lv,lv,8781,DEM,Kamala Harris,51.0
88381,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Georgia,9/20/24,9/24/24,210910,707.0,lv,lv,8781,REP,Donald Trump,48.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211015,787.0,lv,lv,8839,DEM,Kamala Harris,47.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211015,787.0,lv,lv,8839,REP,Donald Trump,49.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211016,991.0,rv,rv,8839,DEM,Kamala Harris,48.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211016,991.0,rv,rv,8839,REP,Donald Trump,47.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211017,787.0,lv,lv,8839,DEM,Kamala Harris,49.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211017,787.0,lv,lv,8839,REP,Donald Trump,50.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211018,991.0,rv,rv,8839,DEM,Kamala Harris,50.0
88402,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,North Carolina,9/20/24,9/24/24,211018,991.0,rv,rv,8839,REP,Donald Trump,48.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211019,775.0,lv,lv,8872,DEM,Kamala Harris,47.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211019,775.0,lv,lv,8872,REP,Donald Trump,48.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211020,1021.0,rv,rv,8872,DEM,Kamala Harris,48.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211020,1021.0,rv,rv,8872,REP,Donald Trump,46.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211021,775.0,lv,lv,8872,DEM,Kamala Harris,49.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211021,775.0,lv,lv,8872,REP,Donald Trump,49.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211022,1021.0,rv,rv,8872,DEM,Kamala Harris,50.0
88403,1597,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/20/24,9/24/24,211022,1021.0,rv,rv,8872,REP,Donald Trump,48.0
88363,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/19/24,9/24/24,210782,1416.0,rv,rv,8759,DEM,Kamala Harris,48.0
88363,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/19/24,9/24/24,210782,1416.0,rv,rv,8759,REP,Donald Trump,50.0
88363,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/19/24,9/24/24,210783,1264.0,lv,lv,8759,DEM,Kamala Harris,49.0
88363,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/19/24,9/24/24,210783,1264.0,lv,lv,8759,REP,Donald Trump,50.0
88366,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,North Carolina,9/19/24,9/24/24,210787,1507.0,rv,rv,8839,DEM,Kamala Harris,49.0
88366,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,North Carolina,9/19/24,9/24/24,210787,1507.0,rv,rv,8839,REP,Donald Trump,48.0
88366,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,North Carolina,9/19/24,9/24/24,210788,1348.0,lv,lv,8839,DEM,Kamala Harris,49.0
88366,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,North Carolina,9/19/24,9/24/24,210788,1348.0,lv,lv,8839,REP,Donald Trump,49.0
88368,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Georgia,9/19/24,9/24/24,210785,1420.0,rv,rv,8781,DEM,Kamala Harris,49.0
88368,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Georgia,9/19/24,9/24/24,210785,1420.0,rv,rv,8781,REP,Donald Trump,48.0
88368,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Georgia,9/19/24,9/24/24,210786,1220.0,lv,lv,8781,DEM,Kamala Harris,49.0
88368,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Georgia,9/19/24,9/24/24,210786,1220.0,lv,lv,8781,REP,Donald Trump,50.0
88390,458,Suffolk,2.9,-1.0,Live Phone,8.0,Arizona,9/19/24,9/24/24,210964,500.0,lv,lv,8759,DEM,Kamala Harris,42.4
88390,458,Suffolk,2.9,-1.0,Live Phone,8.0,Arizona,9/19/24,9/24/24,210964,500.0,lv,lv,8759,REP,Donald Trump,48.4
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210332,713.0,rv,rv,8759,DEM,Kamala Harris,45.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210332,713.0,rv,rv,8759,REP,Donald Trump,49.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210333,713.0,lv,lv,8759,DEM,Kamala Harris,45.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210333,713.0,lv,lv,8759,REP,Donald Trump,50.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210334,713.0,rv,rv,8759,DEM,Kamala Harris,42.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210334,713.0,rv,rv,8759,REP,Donald Trump,47.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210335,713.0,lv,lv,8759,DEM,Kamala Harris,43.0
88276,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/17/24,9/21/24,210335,713.0,lv,lv,8759,REP,Donald Trump,48.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210336,682.0,rv,rv,8781,DEM,Kamala Harris,44.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210336,682.0,rv,rv,8781,REP,Donald Trump,48.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210337,682.0,lv,lv,8781,DEM,Kamala Harris,45.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210337,682.0,lv,lv,8781,REP,Donald Trump,49.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210338,682.0,rv,rv,8781,DEM,Kamala Harris,43.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210338,682.0,rv,rv,8781,REP,Donald Trump,46.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210339,682.0,lv,lv,8781,DEM,Kamala Harris,44.0
88277,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,Georgia,9/17/24,9/21/24,210339,682.0,lv,lv,8781,REP,Donald Trump,47.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210340,682.0,rv,rv,8839,DEM,Kamala Harris,47.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210340,682.0,rv,rv,8839,REP,Donald Trump,48.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210341,682.0,lv,lv,8839,DEM,Kamala Harris,47.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210341,682.0,lv,lv,8839,REP,Donald Trump,49.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210342,682.0,rv,rv,8839,DEM,Kamala Harris,46.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210342,682.0,rv,rv,8839,REP,Donald Trump,46.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210343,682.0,lv,lv,8839,DEM,Kamala Harris,45.0
88278,1424,Siena/NYT,3.0,-1.5,Live Phone,9.0,North Carolina,9/17/24,9/21/24,210343,682.0,lv,lv,8839,REP,Donald Trump,47.0
88441,1056,Remington,2.6,-0.6,,7.0,Michigan,9/16/24,9/20/24,211152,800.0,lv,lv,8820,DEM,Kamala Harris,49.0
88441,1056,Remington,2.6,-0.6,,7.0,Michigan,9/16/24,9/20/24,211152,800.0,lv,lv,8820,REP,Donald Trump,47.0
88442,1056,Remington,2.6,-0.6,,7.0,Nevada,9/16/24,9/20/24,211153,800.0,lv,lv,8857,DEM,Kamala Harris,48.0
88442,1056,Remington,2.6,-0.6,,7.0,Nevada,9/16/24,9/20/24,211153,800.0,lv,lv,8857,REP,Donald Trump,49.0
88443,1056,Remington,2.6,-0.6,,7.0,Pennsylvania,9/16/24,9/20/24,211154,800.0,lv,lv,8872,DEM,Kamala Harris,47.0
88443,1056,Remington,2.6,-0.6,,7.0,Pennsylvania,9/16/24,9/20/24,211154,800.0,lv,lv,8872,REP,Donald Trump,48.0
88444,1056,Remington,2.6,-0.6,,7.0,Wisconsin,9/16/24,9/20/24,211155,800.0,lv,lv,8905,DEM,Kamala Harris,48.0
88444,1056,Remington,2.6,-0.6,,7.0,Wisconsin,9/16/24,9/20/24,211155,800.0,lv,lv,8905,REP,Donald Trump,48.0
88339,329,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,9/16/24,9/19/24,210621,450.0,lv,lv,8872,DEM,Kamala Harris,48.0
88339,329,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,9/16/24,9/19/24,210621,450.0,lv,lv,8872,REP,Donald Trump,48.0
88371,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/11/24,9/19/24,210793,650.0,lv,lv,8820,DEM,Kamala Harris,48.0
88371,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/11/24,9/19/24,210793,650.0,lv,lv,8820,REP,Donald Trump,43.0
88372,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/11/24,9/19/24,210794,800.0,lv,lv,8872,DEM,Kamala Harris,48.0
88372,1847,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/11/24,9/19/24,210794,800.0,lv,lv,8872,REP,Donald Trump,46.0
88301,458,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/16/24,9/18/24,210415,500.0,lv,lv,8820,DEM,Kamala Harris,47.6
88301,458,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/16/24,9/18/24,210415,500.0,lv,lv,8820,REP,Donald Trump,45.4
88235,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,9/15/24,9/18/24,210076,868.0,lv,lv,8759,DEM,Kamala Harris,48.7
88235,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,9/15/24,9/18/24,210076,868.0,lv,lv,8759,REP,Donald Trump,49.8
88236,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,9/15/24,9/18/24,210077,975.0,lv,lv,8781,DEM,Kamala Harris,48.2
88236,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Georgia,9/15/24,9/18/24,210077,975.0,lv,lv,8781,REP,Donald Trump,50.3
88237,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,9/15/24,9/18/24,210078,875.0,lv,lv,8820,DEM,Kamala Harris,50.0
88237,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,9/15/24,9/18/24,210078,875.0,lv,lv,8820,REP,Donald Trump,49.1
88238,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,9/15/24,9/18/24,210079,895.0,lv,lv,8857,DEM,Kamala Harris,48.8
88238,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Nevada,9/15/24,9/18/24,210079,895.0,lv,lv,8857,REP,Donald Trump,49.0
88239,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,9/15/24,9/18/24,210080,880.0,lv,lv,8872,DEM,Kamala Harris,49.6
88239,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Pennsylvania,9/15/24,9/18/24,210080,880.0,lv,lv,8872,REP,Donald Trump,49.3
88240,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,9/15/24,9/18/24,210081,1000.0,lv,lv,8839,DEM,Kamala Harris,49.7
88240,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,North Carolina,9/15/24,9/18/24,210081,1000.0,lv,lv,8839,REP,Donald Trump,49.3
88241,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,9/15/24,9/18/24,210082,1000.0,lv,lv,8905,DEM,Kamala Harris,48.7
88241,1102,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Wisconsin,9/15/24,9/18/24,210082,1000.0,lv,lv,8905,REP,Donald Trump,50.3
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210290,800.0,lv,lv,8872,DEM,Kamala Harris,50.0
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210290,800.0,lv,lv,8872,REP,Donald Trump,46.0
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210291,800.0,lv,lv,8872,DEM,Kamala Harris,52.0
88267,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Pennsylvania,9/12/24,9/18/24,210291,800.0,lv,lv,8872,REP,Donald Trump,47.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210360,800.0,lv,lv,8905,DEM,Kamala Harris,51.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210360,800.0,lv,lv,8905,REP,Donald Trump,45.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210361,800.0,lv,lv,8905,DEM,Kamala Harris,53.0
88286,290,MassINC Polling Group,2.8,-0.8,Live Phone/Text-to-Web,7.0,Wisconsin,9/12/24,9/18/24,210361,800.0,lv,lv,8905,REP,Donald Trump,46.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210070,1663.0,rv,rv,8872,DEM,Kamala Harris,49.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210070,1663.0,rv,rv,8872,REP,Donald Trump,48.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210071,1476.0,lv,lv,8872,DEM,Kamala Harris,49.0
88232,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Pennsylvania,9/12/24,9/17/24,210071,1476.0,lv,lv,8872,REP,Donald Trump,49.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210072,1312.0,rv,rv,8905,DEM,Kamala Harris,50.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210072,1312.0,rv,rv,8905,REP,Donald Trump,47.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210073,1194.0,lv,lv,8905,DEM,Kamala Harris,50.0
88233,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Wisconsin,9/12/24,9/17/24,210073,1194.0,lv,lv,8905,REP,Donald Trump,49.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210074,1282.0,rv,rv,8820,DEM,Kamala Harris,50.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210074,1282.0,rv,rv,8820,REP,Donald Trump,47.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210075,1138.0,lv,lv,8820,DEM,Kamala Harris,52.0
88234,1205,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Michigan,9/12/24,9/17/24,210075,1138.0,lv,lv,8820,REP,Donald Trump,47.0
88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209902,1331.0,lv,lv,8872,DEM,Kamala Harris,51.0
88211,396,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,9/12/24,9/16/24,209902,1331.0,lv,lv,8872,REP,Donald Trump,45.0
